KKAN
seed 42:
(16:30:19) Iniciou execução...
Rodando na cuda:0
Agente salvo em: resultados/kkan_agente_8a7ed3c6f8.pt
Ep  143/1700 | R:  -39.86 | Media10:  -41.12 | Media100:  -90.85 | eps: 0.488 | Buf:  19802
Ep  144/1700 | R: -116.22 | Media10:  -44.31 | Media100:  -90.02 | eps: 0.486 | Buf:  19997
Ep  145/1700 | R:  -50.71 | Media10:  -47.06 | Media100:  -87.83 | eps: 0.483 | Buf:  20236
Ep  146/1700 | R:   -8.64 | Media10:  -48.00 | Media100:  -85.44 | eps: 0.481 | Buf:  20381
Ep  147/1700 | R:  -60.31 | Media10:  -48.51 | Media100:  -84.60 | eps: 0.479 | Buf:  20473
Ep  148/1700 | R:  -88.49 | Media10:  -46.08 | Media100:  -84.59 | eps: 0.476 | Buf:  20615
Ep  149/1700 | R: -239.36 | Media10:  -65.72 | Media100:  -85.90 | eps: 0.474 | Buf:  21472
Ep  150/1700 | R: -109.93 | Media10:  -72.48 | Media100:  -86.50 | eps: 0.471 | Buf:  21599
Ep  151/1700 | R:  -10.54 | Media10:  -68.08 | Media100:  -85.68 | eps: 0.469 | Buf:  21938
Ep  152/1700 | R:  -83.20 | Media10:  -80.73 | Media100:  -83.40 | eps: 0.467 | Buf:  22209
Ep  153/1700 | R: -213.48 | Media10:  -98.09 | Media100:  -83.94 | eps: 0.464 | Buf:  22631
Ep  154/1700 | R: -179.94 | Media10: -104.46 | Media100:  -84.18 | eps: 0.462 | Buf:  23255
Ep  155/1700 | R: -124.86 | Media10: -111.88 | Media100:  -84.05 | eps: 0.460 | Buf:  23939
Ep  156/1700 | R:  -37.86 | Media10: -114.80 | Media100:  -82.29 | eps: 0.458 | Buf:  24252
Ep  157/1700 | R: -105.70 | Media10: -119.34 | Media100:  -81.90 | eps: 0.455 | Buf:  24725
Ep  158/1700 | R: -127.89 | Media10: -123.28 | Media100:  -81.90 | eps: 0.453 | Buf:  24898
Ep  159/1700 | R:  -48.89 | Media10: -104.23 | Media100:  -81.68 | eps: 0.451 | Buf:  25070
Ep  160/1700 | R: -252.21 | Media10: -118.46 | Media100:  -83.81 | eps: 0.448 | Buf:  25484
Ep  161/1700 | R:   43.81 | Media10: -113.02 | Media100:  -82.04 | eps: 0.446 | Buf:  26484
Agente salvo em: resultados/kkan_agente_324750a6d1.pt
Ep  162/1700 | R:  -96.05 | Media10: -114.31 | Media100:  -82.42 | eps: 0.444 | Buf:  27020
Ep  163/1700 | R:  -69.30 | Media10:  -99.89 | Media100:  -82.08 | eps: 0.442 | Buf:  27779
Ep  164/1700 | R: -173.07 | Media10:  -99.20 | Media100:  -82.79 | eps: 0.440 | Buf:  28779
Ep  165/1700 | R:  -90.74 | Media10:  -95.79 | Media100:  -82.45 | eps: 0.437 | Buf:  29269
Ep  166/1700 | R:  -55.13 | Media10:  -97.52 | Media100:  -81.08 | eps: 0.435 | Buf:  29483
Ep  167/1700 | R:  -94.10 | Media10:  -96.36 | Media100:  -81.41 | eps: 0.433 | Buf:  29976
Ep  168/1700 | R:  -51.58 | Media10:  -88.73 | Media100:  -80.88 | eps: 0.431 | Buf:  30199
Ep  169/1700 | R: -141.76 | Media10:  -98.01 | Media100:  -82.22 | eps: 0.429 | Buf:  30434
Ep  170/1700 | R: -185.84 | Media10:  -91.38 | Media100:  -83.23 | eps: 0.427 | Buf:  31047
Ep  171/1700 | R: -107.83 | Media10: -106.54 | Media100:  -83.88 | eps: 0.424 | Buf:  31217
Ep  172/1700 | R: -201.24 | Media10: -117.06 | Media100:  -84.75 | eps: 0.422 | Buf:  31781
